Date,Open,High,Low,Close,Volume,Adjusted Close
2005-08-03,1619.98,1628.53,1618.4,1627.19,1752440000.0,1627.19
2005-08-04,1619.18,1621.0,1606.6,1608.74,1591380000.0,1608.74
2005-08-05,1606.63,1614.22,1600.25,1601.59,1471740000.0,1601.59
2005-08-08,1604.23,1607.01,1588.74,1589.97,1431010000.0,1589.97
2005-08-09,1596.15,1606.51,1595.71,1601.14,1460470000.0,1601.14
2005-08-10,1604.8,1610.21,1582.31,1585.71,1817680000.0,1585.71
2005-08-11,1587.77,1603.66,1586.67,1600.65,1582090000.0,1600.65
2005-08-12,1587.69,1594.96,1581.41,1591.75,1551410000.0,1591.75
2005-08-15,1587.59,1606.96,1585.66,1600.71,1380460000.0,1600.71
2005-08-16,1595.86,1596.54,1572.44,1574.01,1540320000.0,1574.01
2005-08-17,1577.57,1588.8,1573.87,1582.29,1518010000.0,1582.29
2005-08-18,1578.2,1585.28,1573.4,1575.76,1391780000.0,1575.76
2005-08-19,1576.57,1581.95,1573.7,1573.72,1205270000.0,1573.72
2005-08-22,1577.15,1588.92,1565.81,1575.59,1351650000.0,1575.59
2005-08-23,1575.47,1578.52,1566.72,1571.3,1341270000.0,1571.3
2005-08-24,1568.02,1588.9,1561.15,1561.71,1718580000.0,1561.71
2005-08-25,1564.42,1569.51,1562.03,1565.88,1307580000.0,1565.88
2005-08-26,1563.85,1565.55,1552.99,1558.84,1261130000.0,1558.84
2005-08-29,1551.36,1575.45,1551.31,1571.52,1268560000.0,1571.52
2005-08-30,1565.17,1566.47,1554.49,1565.73,1436400000.0,1565.73
2005-08-31,1566.86,1582.09,1561.42,1581.71,1631780000.0,1581.71
2005-09-01,1581.23,1587.82,1573.54,1577.25,1623320000.0,1577.25
2005-09-02,1580.71,1583.0,1571.82,1573.12,1130450000.0,1573.12
2005-09-06,1580.21,1597.71,1578.99,1597.27,1403190000.0,1597.27
2005-09-07,1594.02,1600.79,1590.87,1599.86,1480820000.0,1599.86
2005-09-08,1594.82,1604.91,1593.3,1597.68,1578070000.0,1597.68
2005-09-09,1599.98,1610.12,1595.31,1607.83,1617540000.0,1607.83
2005-09-12,1607.6,1616.82,1605.99,1612.2,1723540000.0,1612.2
2005-09-13,1609.58,1619.12,1604.13,1607.38,1724570000.0,1607.38
2005-09-14,1609.22,1609.37,1589.41,1589.63,1698250000.0,1589.63
2005-09-15,1594.51,1596.38,1585.07,1588.55,1744660000.0,1588.55
2005-09-16,1592.1,1600.44,1587.18,1599.44,2269030000.0,1599.44
2005-09-19,1595.08,1597.97,1579.51,1586.05,1604140000.0,1586.05
2005-09-20,1589.33,1604.02,1575.58,1578.2,1845670000.0,1578.2
2005-09-21,1577.1,1577.67,1561.47,1561.84,1772370000.0,1561.84
2005-09-22,1559.94,1570.94,1551.81,1567.36,1692930000.0,1567.36
2005-09-23,1563.97,1577.05,1559.57,1571.75,1604120000.0,1571.75
2005-09-26,1581.16,1584.58,1564.52,1572.86,1502410000.0,1572.86
2005-09-27,1575.84,1578.18,1563.21,1568.84,1658660000.0,1568.84
2005-09-28,1575.16,1580.67,1565.02,1568.81,1703850000.0,1568.81
2005-09-29,1567.44,1591.15,1560.87,1589.93,1801520000.0,1589.93
2005-09-30,1589.24,1601.69,1588.22,1601.66,1610970000.0,1601.66
2005-10-03,1603.47,1612.53,1603.39,1605.59,1794420000.0,1605.59
2005-10-04,1606.15,1617.77,1594.56,1595.54,2005300000.0,1595.54
2005-10-05,1595.39,1595.83,1571.46,1571.52,1923900000.0,1571.52
2005-10-06,1573.15,1576.36,1540.34,1552.94,2107360000.0,1552.94
2005-10-07,1558.93,1563.27,1549.94,1555.92,1444780000.0,1555.92
2005-10-10,1554.74,1560.65,1545.9,1546.99,1379210000.0,1546.99
2005-10-11,1551.01,1551.54,1534.61,1539.31,1851960000.0,1539.31
2005-10-12,1532.23,1543.5,1519.3,1521.19,2014750000.0,1521.19
2005-10-13,1519.36,1538.15,1515.42,1533.8,1777590000.0,1533.8
2005-10-14,1537.43,1545.13,1529.42,1544.29,1555430000.0,1544.29
2005-10-17,1544.58,1549.95,1536.01,1549.88,1266030000.0,1549.88
2005-10-18,1548.29,1549.41,1538.39,1538.43,1460730000.0,1538.43
2005-10-19,1532.47,1569.61,1526.82,1569.61,1893300000.0,1569.61
2005-10-20,1568.53,1576.46,1547.07,1555.59,1797930000.0,1555.59
2005-10-21,1571.17,1572.71,1558.18,1565.12,1770700000.0,1565.12
2005-10-24,1570.33,1590.73,1561.45,1590.65,1551470000.0,1590.65
2005-10-25,1584.95,1590.05,1573.66,1585.82,1599120000.0,1585.82
2005-10-26,1580.0,1593.47,1573.14,1575.14,1832000000.0,1575.14
2005-10-27,1571.64,1573.8,1543.38,1543.38,1718600000.0,1543.38
2005-10-28,1548.83,1557.57,1538.78,1557.11,1886560000.0,1557.11
2005-10-31,1559.84,1584.09,1559.84,1579.18,1869760000.0,1579.18
2005-11-01,1572.97,1582.67,1571.19,1576.52,1903230000.0,1576.52
2005-11-02,1570.83,1600.75,1570.75,1597.29,2173290000.0,1597.29
2005-11-03,1611.52,1626.48,1610.9,1619.67,2346250000.0,1619.67
2005-11-04,1622.56,1631.79,1616.84,1628.03,1699610000.0,1628.03
2005-11-07,1630.76,1634.53,1621.5,1629.27,83140000.0,1629.27
2005-11-08,1626.24,1636.84,1623.16,1628.4,1599370000.0,1628.4
2005-11-09,1627.62,1636.36,1624.55,1630.21,1594180000.0,1630.21
2005-11-10,1629.56,1651.05,1620.74,1650.93,1938030000.0,1650.93
2005-11-11,1653.41,1659.72,1651.09,1653.36,1454900000.0,1653.36
2005-11-14,1653.65,1657.53,1648.26,1651.9,1385360000.0,1651.9
2005-11-15,1651.97,1658.65,1638.97,1644.31,1684810000.0,1644.31
2005-11-16,1648.92,1653.74,1642.36,1651.45,1721760000.0,1651.45
2005-11-17,1659.16,1676.39,1657.27,1676.39,1809860000.0,1676.39
2005-11-18,1685.05,1689.59,1674.75,1679.85,1993850000.0,1679.85
2005-11-21,1678.7,1686.79,1673.05,1686.23,1661890000.0,1686.23
2005-11-22,1681.37,1698.32,1679.1,1694.14,86440000.0,1694.14
2005-11-23,1691.96,1704.42,1691.08,1696.77,1585710000.0,1696.77
2005-11-25,1699.13,1701.06,1693.33,1701.05,31740000.0,1701.05
2005-11-28,1702.4,1703.08,1683.83,1684.39,1559380000.0,1684.39
2005-11-29,1693.11,1697.58,1676.76,1676.84,1753540000.0,1676.84
2005-11-30,1675.92,1683.62,1671.34,1672.56,1876080000.0,1672.56
2005-12-01,1683.39,1705.19,1683.39,1704.28,2010420000.0,1704.28
2005-12-02,1702.36,1709.1,1698.9,1709.1,1758510000.0,1709.1
2005-12-05,1704.12,1704.94,1689.6,1694.77,1659920000.0,1694.77
2005-12-06,1706.62,1716.65,1700.16,1701.35,1788200000.0,1701.35
2005-12-07,1703.31,1706.12,1688.9,1697.04,1733530000.0,1697.04
2005-12-08,1701.01,1702.84,1674.74,1685.59,1908360000.0,1685.59
2005-12-09,1687.44,1694.13,1679.22,1692.62,1658570000.0,1692.62
2005-12-12,1698.15,1701.27,1691.22,1698.35,73400000.0,1698.35
2005-12-13,1696.28,1711.83,1693.9,1705.77,1873980000.0,1705.77
2005-12-14,1701.49,1707.74,1692.44,1698.98,1676210000.0,1698.98
2005-12-15,1703.39,1705.93,1688.07,1701.7,1804630000.0,1701.7
2005-12-16,1700.92,1704.38,1688.26,1688.68,2294480000.0,1688.68
2005-12-19,1692.21,1694.65,1663.56,1664.36,1745530000.0,1664.36
2005-12-20,1665.6,1672.47,1657.71,1665.07,1702920000.0,1665.07
2005-12-21,1669.34,1682.84,1665.34,1670.61,1630030000.0,1670.61
2005-12-22,1672.59,1685.49,1671.78,1683.35,1498880000.0,1683.35
2005-12-23,1687.58,1690.41,1679.28,1682.92,978370000.0,1682.92
2005-12-27,1686.92,1693.58,1666.46,1668.37,1250500000.0,1668.37
2005-12-28,1671.27,1674.07,1662.09,1667.1,1221540000.0,1667.1
2005-12-29,1668.78,1671.32,1653.53,1655.36,1185350000.0,1655.36
2005-12-30,1648.1,1649.9,1641.86,1645.2,1284050000.0,1645.2
2006-01-03,1654.39,1686.59,1633.62,1679.93,1998300000.0,1679.93
2006-01-04,1684.05,1696.83,1681.85,1695.83,1881000000.0,1695.83
2006-01-05,1697.8,1707.71,1697.33,1705.29,1891750000.0,1705.29
2006-01-06,1718.17,1735.5,1710.86,1734.99,2233640000.0,1734.99
2006-01-09,1734.5,1745.12,1729.6,1741.9,1949140000.0,1741.9
2006-01-10,1732.25,1744.47,1730.25,1744.02,1978160000.0,1744.02
2006-01-11,1748.88,1761.46,1743.85,1758.24,2380600000.0,1758.24
2006-01-12,1754.91,1760.12,1742.85,1747.35,2011460000.0,1747.35
2006-01-13,1748.37,1750.27,1738.01,1746.78,1784410000.0,1746.78
2006-01-17,1733.91,1739.25,1728.62,1736.39,1702260000.0,1736.39
2006-01-18,1708.13,1726.28,1707.75,1716.62,2276900000.0,1716.62
2006-01-19,1725.34,1740.59,1720.56,1729.92,2308150000.0,1729.92
2006-01-20,1724.12,1727.02,1674.32,1676.38,2348140000.0,1676.38
2006-01-23,1681.46,1685.67,1670.47,1676.3,1902480000.0,1676.3
2006-01-24,1682.8,1695.41,1680.61,1686.22,2067470000.0,1686.22
2006-01-25,1694.54,1694.54,1670.33,1677.0,2188120000.0,1677.0
2006-01-26,1687.5,1694.63,1677.25,1690.49,2404920000.0,1690.49
2006-01-27,1699.16,1722.93,1697.88,1711.11,2331690000.0,1711.11
2006-01-30,1712.84,1720.88,1711.42,1713.45,1900730000.0,1713.45
2006-01-31,1713.98,1717.95,1700.34,1710.75,2235900000.0,1710.75
2006-02-01,1697.12,1714.28,1695.83,1713.02,2274610000.0,1713.02
2006-02-02,1709.31,1711.15,1684.67,1685.77,2307830000.0,1685.77
2006-02-03,1673.04,1676.18,1658.38,1664.53,2230020000.0,1664.53
2006-02-06,1663.71,1667.48,1650.99,1657.54,1769530000.0,1657.54
2006-02-07,1656.05,1663.99,1644.84,1651.84,2117180000.0,1651.84
2006-02-08,1665.07,1672.44,1654.03,1670.47,2181770000.0,1670.47
2006-02-09,1675.94,1681.92,1652.09,1654.08,2321310000.0,1654.08
2006-02-10,1655.05,1668.72,1637.26,1663.75,2017730000.0,1663.75
2006-02-13,1653.76,1655.81,1638.53,1645.83,1662000000.0,1645.83
2006-02-14,1648.64,1666.91,1643.17,1661.95,1805300000.0,1661.95
2006-02-15,1658.17,1676.14,1655.22,1673.15,1783050000.0,1673.15
2006-02-16,1677.78,1688.61,1672.93,1688.61,1940470000.0,1688.61
2006-02-17,1683.19,1684.21,1674.89,1675.21,1948640000.0,1675.21
2006-02-21,1675.88,1676.93,1650.94,1655.68,1747180000.0,1655.68
2006-02-22,1657.46,1684.15,1653.68,1677.52,1824110000.0,1677.52
2006-02-23,1675.02,1687.59,1669.81,1672.29,1754200000.0,1672.29
2006-02-24,1672.21,1678.15,1666.97,1676.5,1583980000.0,1676.5
2006-02-27,1681.45,1701.1,1680.43,1695.66,1714420000.0,1695.66
2006-02-28,1690.44,1695.35,1665.63,1670.57,2120560000.0,1670.57
2006-03-01,1675.92,1697.25,1672.6,1694.58,2190420000.0,1694.58
2006-03-02,1686.95,1699.72,1683.38,1693.78,2089100000.0,1693.78
2006-03-03,1685.13,1706.41,1682.71,1684.32,2389040000.0,1684.32
2006-03-06,1688.87,1691.11,1665.37,1669.94,2112280000.0,1669.94
2006-03-07,1666.73,1668.82,1652.59,1661.02,1908310000.0,1661.02
2006-03-08,1656.29,1668.06,1646.03,1661.86,2084040000.0,1661.86
2006-03-09,1666.3,1671.84,1644.86,1645.09,1957560000.0,1645.09
2006-03-10,1645.27,1657.31,1634.25,1648.23,1752700000.0,1648.23
2006-03-13,1655.35,1663.73,1650.94,1653.79,1649550000.0,1653.79
2006-03-14,1650.93,1682.93,1650.93,1681.15,1911750000.0,1681.15
2006-03-15,1687.82,1694.9,1680.06,1694.46,2090520000.0,1694.46
2006-03-16,1701.0,1703.11,1679.05,1679.05,2344240000.0,1679.05
2006-03-17,1682.68,1690.96,1676.63,1685.66,2540120000.0,1685.66
2006-03-20,1690.9,1695.04,1684.16,1688.98,1943820000.0,1688.98
2006-03-21,1688.59,1707.69,1671.2,1672.47,2360430000.0,1672.47
2006-03-22,1663.61,1678.73,1662.56,1676.32,2116220000.0,1676.32
2006-03-23,1672.12,1676.28,1660.82,1670.73,1963750000.0,1670.73
2006-03-24,1677.09,1687.56,1669.17,1679.81,1928040000.0,1679.81
2006-03-27,1678.93,1687.54,1678.05,1680.63,1850220000.0,1680.63
2006-03-28,1681.1,1694.6,1667.95,1673.03,1997510000.0,1673.03
2006-03-29,1677.11,1711.26,1674.88,1703.84,2375300000.0,1703.84
2006-03-30,1706.61,1720.2,1700.15,1708.68,2160810000.0,1708.68
2006-03-31,1712.93,1715.62,1701.86,1703.66,1851620000.0,1703.66
2006-04-03,1715.12,1723.06,1704.92,1706.77,1952960000.0,1706.77
2006-04-04,1708.92,1720.43,1705.27,1716.55,2082320000.0,1716.55
2006-04-05,1722.22,1735.13,1717.28,1732.74,2027440000.0,1732.74
2006-04-06,1734.21,1745.68,1727.14,1739.2,2141860000.0,1739.2
2006-04-07,1743.74,1750.23,1720.62,1723.03,2002360000.0,1723.03
2006-04-10,1724.65,1727.82,1712.47,1718.86,1840950000.0,1718.86
2006-04-11,1723.96,1725.66,1696.67,1704.4,2098780000.0,1704.4
2006-04-12,1705.17,1710.92,1701.29,1704.75,1536510000.0,1704.75
2006-04-13,1704.47,1721.05,1700.55,1712.07,1516980000.0,1712.07
2006-04-17,1710.91,1716.72,1684.35,1694.32,1776170000.0,1694.32
2006-04-18,1699.0,1730.33,1699.0,1726.64,2252800000.0,1726.64
2006-04-19,1729.71,1734.1,1720.64,1734.04,2077690000.0,1734.04
2006-04-20,1734.5,1741.35,1724.62,1728.9,2125120000.0,1728.9
2006-04-21,1736.73,1737.2,1701.57,1709.02,2326080000.0,1709.02
2006-04-24,1706.51,1711.04,1697.0,1706.44,2008130000.0,1706.44
2006-04-25,1711.35,1711.35,1694.52,1701.47,2301780000.0,1701.47
2006-04-26,1704.43,1710.0,1696.5,1702.2,2084230000.0,1702.2
2006-04-27,1695.03,1727.79,1688.25,1717.14,2573560000.0,1717.14
2006-04-28,1705.52,1717.49,1699.51,1700.71,2501760000.0,1700.71
2006-05-01,1706.8,1709.44,1680.52,1686.61,2076120000.0,1686.61
2006-05-02,1692.95,1697.18,1686.65,1689.93,2070740000.0,1689.93
2006-05-03,1692.62,1693.52,1679.26,1686.3,2127260000.0,1686.3
2006-05-04,1688.41,1707.36,1688.41,1701.03,2054110000.0,1701.03
2006-05-05,1711.64,1716.19,1706.33,1713.84,1989260000.0,1713.84
2006-05-08,1713.74,1721.13,1712.18,1715.23,1726260000.0,1715.23
2006-05-09,1711.93,1715.73,1708.03,1711.17,1845230000.0,1711.17
2006-05-10,1706.19,1707.38,1690.9,1694.82,2014270000.0,1694.82
2006-05-11,1693.71,1694.47,1653.79,1657.48,2446770000.0,1657.48
2006-05-12,1649.83,1652.26,1634.65,1635.81,2289510000.0,1635.81
2006-05-15,1629.25,1640.1,1619.26,1634.78,2006700000.0,1634.78
2006-05-16,1635.62,1637.7,1617.97,1623.69,1996620000.0,1623.69
2006-05-17,1611.21,1618.85,1595.62,1598.91,2337800000.0,1598.91
2006-05-18,1607.98,1612.53,1587.04,1587.11,2022640000.0,1587.11
2006-05-19,1589.82,1604.48,1575.81,1600.86,2514380000.0,1600.86
2006-05-22,1587.98,1595.06,1571.06,1584.57,2269960000.0,1584.57
2006-05-23,1597.5,1601.75,1569.01,1569.01,2131750000.0,1569.01
2006-05-24,1567.77,1586.62,1554.76,1580.18,2597020000.0,1580.18
2006-05-25,1589.99,1600.22,1579.24,1599.68,2028960000.0,1599.68
2006-05-26,1605.19,1606.46,1595.29,1606.37,1540700000.0,1606.37
2006-05-30,1599.11,1606.37,1571.29,1571.29,1718660000.0,1571.29
2006-05-31,1575.77,1587.78,1568.22,1579.58,2119060000.0,1579.58
2006-06-01,1581.08,1616.57,1579.58,1616.57,2078740000.0,1616.57
2006-06-02,1626.19,1626.29,1599.17,1612.9,1933380000.0,1612.9
